Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2005-06-20,67.75,68.0,65.25,65.95,66.25580192758623,336483,1190,22293951.0,94539.0,28.1,2.75,-1.8
2005-06-17,70.0,70.0,66.65,67.35,67.60361280506068,333868,1297,22570683.0,102796.0,30.79,3.35,-2.65
2005-06-16,72.1,72.4,68.9,69.2,70.19595503657912,458595,1729,32191514.0,157898.0,34.43,3.5,-2.9
2005-06-15,74.0,74.45,71.1,71.65,72.87358848089748,1102447,3870,80339269.0,376062.0,34.11,3.35,-2.35
2005-06-14,68.1,73.5,68.0,72.85,71.13348661257847,2610921,6873,185723914.0,716036.0,27.42,5.5,4.75
2005-06-13,69.9,69.9,66.85,67.65,67.67772036123898,329754,1020,22316999.0,114756.0,34.8,3.05,-2.25
2005-06-10,68.95,70.0,67.5,68.05,68.8263254822822,566888,1641,39016818.0,243583.0,42.97,2.5,-0.9
2005-06-09,69.0,70.5,67.5,68.0,68.28548439287654,346124,1142,23635245.0,179111.0,51.75,3.0,-1.0
2005-06-08,69.3,70.5,67.7,68.0,69.08270144523263,384298,1550,26548344.0,153932.0,40.06,2.8,-1.3
2005-06-07,67.9,69.2,67.7,68.9,68.5203305905066,523669,2055,35881973.0,167197.0,31.93,1.5,1.0
2005-06-06,67.25,69.15,66.75,67.75,68.25266198736762,694406,2495,47395058.0,195790.0,28.2,2.4,0.5
2005-06-04,67.9,68.15,66.35,66.55,67.23018188992377,339601,1215,22831437.0,129189.0,38.04,1.8,-1.35
2005-06-03,69.0,71.0,66.0,67.5,68.67362301487924,2883074,9775,197991137.0,632959.0,21.95,5.0,-1.5
2005-06-02,63.4,68.65,62.0,66.55,65.99536912535449,1520879,3736,100370971.0,491006.0,32.28,6.65,3.15
2005-06-01,63.0,63.8,62.0,62.45,62.99175674276617,357383,1197,22512183.0,103066.0,28.84,1.8,-0.55
2005-05-31,61.1,62.0,60.25,61.55,61.36218702348434,241991,1016,14849097.0,70476.0,29.12,1.75,0.45
2005-05-30,63.1,63.8,60.3,61.05,62.04404583851192,474710,1396,29452929.0,198738.0,41.87,3.5,-2.05
2005-05-27,64.1,65.25,62.5,63.0,64.24594919691502,1102374,3815,70823064.0,364596.0,33.07,2.75,-1.1
2005-05-26,62.5,64.5,62.0,63.6,63.715904722028085,1284914,4623,81869458.0,502086.0,39.08,2.5,1.1
2005-05-25,59.2,62.9,58.65,62.0,61.93250723507169,906349,3009,56132466.0,329625.0,36.37,4.25,2.8
2005-05-24,60.2,60.2,58.65,59.05,59.46135169251378,155272,636,9232683.0,75347.0,48.53,1.55,-1.15
2005-05-23,60.5,61.0,59.2,59.4,60.1488896182037,182820,721,10996420.0,112781.0,61.69,1.8,-1.1
2005-05-20,61.3,61.9,60.0,60.5,60.72270625054007,266169,1107,16162502.0,96117.0,36.11,1.9,-0.8
2005-05-19,61.0,62.9,60.85,61.5,61.950550177867186,838547,3384,51948448.0,331047.0,39.48,2.05,0.5
2005-05-18,58.2,61.0,58.0,60.25,59.99759527097076,860388,3715,51621211.0,349297.0,40.6,3.0,2.05
2005-05-17,57.5,61.1,56.8,58.55,59.50581713630271,1841284,5523,109567109.0,610698.0,33.17,4.3,1.05
2005-05-16,57.0,57.8,56.85,57.1,57.16789467479538,237512,960,13578061.0,135260.0,56.95,0.95,0.1
2005-05-13,56.95,57.5,56.2,56.65,56.72250201696698,245418,904,13920723.0,111200.0,45.31,1.3,-0.3
2005-05-12,54.0,57.45,54.0,56.85,56.63990356145842,591050,2329,33477015.0,252054.0,42.65,3.45,2.85
2005-05-11,55.8,55.8,53.85,54.45,54.733538482657636,87416,438,4784587.0,52743.0,60.34,1.95,-1.35
2005-05-10,56.3,56.5,54.5,55.35,55.716716159679464,197671,993,11013579.0,97256.0,49.2,2.0,-0.95
2005-05-09,54.9,56.5,52.75,55.75,54.752689594609876,521547,1891,28556101.0,207365.0,39.76,3.75,0.85
2005-05-06,54.9,54.9,53.0,53.6,53.74220747215194,152165,704,8177683.0,72285.0,47.5,1.9,-1.3
2005-05-05,53.25,58.0,53.25,54.4,55.411756533365,496643,2409,27519861.0,171148.0,34.46,4.75,1.15
2005-05-04,51.0,51.2,50.5,50.95,50.931916834858576,72338,295,3684313.0,40716.0,56.29,0.7,-0.05
2005-05-03,50.35,51.4,50.05,50.3,50.73735921036697,66056,307,3351507.0,34048.0,51.54,1.35,-0.05
2005-05-02,51.0,51.0,49.7,50.25,50.17461178993632,75539,390,3790140.0,38086.0,50.42,1.3,-0.75
2005-04-29,52.25,52.5,50.5,50.7,51.01030007236224,64951,363,3313170.0,31878.0,49.08,2.0,-1.55
2005-04-28,52.15,52.15,51.3,51.8,51.73237392169873,72336,227,3742113.0,50713.0,70.11,0.85,-0.35
2005-04-27,51.25,52.25,51.25,51.8,51.90763713328238,34018,196,1765794.0,19395.0,57.01,1.0,0.55
2005-04-26,52.45,52.65,51.6,51.8,52.20532279862772,57714,251,3012978.0,37265.0,64.57,1.05,-0.65
2005-04-25,53.45,53.45,52.05,52.45,52.475180986992,69342,368,3638734.0,37667.0,54.32,1.4,-1.0
2005-04-22,53.5,53.85,52.4,52.75,53.066071098515195,81155,428,4306577.0,33551.0,41.34,1.45,-0.75
2005-04-21,52.0,53.0,51.45,52.85,52.14244591050649,97616,452,5089937.0,41926.0,42.95,1.55,0.85
2005-04-20,53.0,53.0,51.6,52.3,52.207650933704,82735,461,4319400.0,33981.0,41.07,1.4,-0.7
2005-04-19,52.9,53.7,52.3,52.55,53.01782084364633,94945,512,5033777.0,57675.0,60.75,1.4,-0.35
2005-04-18,52.25,53.6,51.6,52.2,52.64814947511734,111644,658,5877850.0,60505.0,54.19,2.0,-0.05
2005-04-15,56.35,56.35,54.0,54.2,54.8227458222031,141881,611,7778306.0,75398.0,53.14,2.35,-2.15
2005-04-13,56.5,57.85,56.0,56.2,56.80815007315847,228955,1073,13006510.0,100740.0,44.0,1.85,-0.3
2005-04-12,54.8,57.1,54.8,56.45,56.076765867745216,233398,969,13088205.0,99519.0,42.64,2.3,1.65
2005-04-11,56.15,56.15,54.5,54.8,55.023101213229175,114323,538,6290406.0,51413.0,44.97,1.65,-1.35
2005-04-08,57.95,58.0,55.8,56.1,56.556399071718324,268453,1249,15182735.0,108057.0,40.25,2.2,-1.85
2005-04-07,55.45,58.4,54.95,57.0,57.16155950995685,787196,3098,44997351.0,356292.0,45.26,3.45,1.55
2005-04-06,54.0,55.5,53.25,54.5,54.65361627828889,327602,1485,17904634.0,120659.0,36.83,2.25,0.5
2005-04-05,54.0,54.2,52.75,53.3,53.3387171838971,189084,689,10085498.0,83373.0,44.09,1.45,-0.7
2005-04-04,52.25,54.2,51.0,53.4,53.0814513224706,363751,1295,19308431.0,154489.0,42.47,3.2,1.15
2005-04-01,50.9,52.75,50.4,52.2,51.47099422507786,270653,1136,13930779.0,109214.0,40.35,2.35,1.3
2005-03-31,52.5,53.2,50.0,50.05,50.15398594025314,4455699,1580,223471065.0,3843086.0,86.25,3.2,-2.45
2005-03-30,50.25,53.55,49.0,52.25,50.319207212283956,3180019,2057,160016035.0,2769745.0,87.1,4.55,2.0
2005-03-29,51.7,51.7,48.65,49.65,50.303087748061614,351324,643,17672682.0,246429.0,70.14,3.05,-2.05
2005-03-28,50.0,51.25,50.0,51.0,50.961484104271555,198827,416,10132519.0,113792.0,57.23,1.25,1.0
2005-03-24,51.9,52.0,50.25,50.55,50.68408779681161,154812,575,7846505.0,108095.0,69.82,1.75,-1.35
2005-03-23,51.5,52.5,51.0,51.25,51.45737673333576,192043,717,9882029.0,107152.0,55.8,1.5,-0.25
2005-03-22,52.85,54.0,51.2,51.9,52.1285034159209,172867,716,9011298.0,108498.0,62.76,2.8,-0.95
2005-03-21,53.75,54.2,53.0,53.5,53.478599736719296,143573,551,7678083.0,94601.0,65.89,1.2,-0.25
2005-03-18,55.05,55.4,53.0,53.55,53.60370163563812,220281,1001,11807877.0,131315.0,59.61,2.4,-1.5
2005-03-17,55.8,55.8,54.3,55.05,55.02012304758185,174079,659,9577848.0,111595.0,64.11,1.5,-0.75
2005-03-16,55.5,55.95,54.75,55.05,55.20987431378215,193816,726,10700557.0,140216.0,72.34,1.2,-0.45
2005-03-15,56.0,56.9,55.15,55.3,55.773575751217884,152519,701,8506530.0,81797.0,53.63,1.75,-0.7
2005-03-14,57.5,57.5,56.05,56.6,56.772901068889205,212370,958,12056861.0,103739.0,48.85,1.45,-0.9
2005-03-11,56.5,58.3,56.5,56.85,57.37645835643204,478021,2548,27427152.0,204048.0,42.69,1.8,0.35
2005-03-10,55.3,57.9,55.3,56.45,56.80277051045908,340948,1854,19366791.0,137359.0,40.29,2.6,1.15
2005-03-09,60.0,60.15,56.05,56.45,57.847907676222476,682901,3447,39504394.0,258795.0,37.9,4.1,-3.55
2005-03-08,55.4,59.7,55.0,59.15,57.923276512682264,1089158,5383,63087600.0,456820.0,41.94,4.7,3.75
2005-03-07,56.0,56.7,54.15,54.9,55.48229222802784,512148,2355,28415145.0,252214.0,49.25,2.55,-1.1
2005-03-04,56.25,56.65,54.5,54.9,55.57168403892704,202430,1144,11249376.0,103416.0,51.09,2.15,-1.35
2005-03-03,55.5,56.5,55.5,55.95,56.1223761294807,201420,1316,11304169.0,94806.0,47.07,1.0,0.45
2005-03-02,56.0,56.0,55.0,55.35,55.611829074716596,142378,961,7917901.0,59614.0,41.87,1.0,-0.65
2005-03-01,55.7,57.25,55.2,55.45,55.93100961184627,203811,1431,11399355.0,73209.0,35.92,2.05,-0.25
2005-02-28,55.0,55.9,54.25,54.95,55.104687126746036,318148,1653,17531446.0,134462.0,42.26,1.65,-0.05
