Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-June-2020,651.00,652.25,634.80,642.05,641.874669390340176711,224207,4973,143912794.00,48869,21.80,17.45,-8.95
29-May-2020,635.00,651.00,632.05,647.60,645.470280089290854083,781715,7686,504573800.00,80805,10.34,18.95,12.60
28-May-2020,635.90,637.45,626.35,628.30,631.129791876468613628,119160,2631,75205426.00,25007,20.99,11.10,-7.60
27-May-2020,631.70,637.50,625.90,632.90,632.583834883204657013,162164,4070,102582325.00,22973,14.17,11.60,1.20
26-May-2020,640.00,646.80,624.25,627.85,635.066502938062571090,254079,6610,161357062.00,67600,26.61,22.55,-12.15
22-May-2020,617.95,641.80,610.05,639.00,629.480914023920839670,319554,7697,201153144.00,66983,20.96,31.75,21.05
21-May-2020,620.15,626.60,612.70,616.45,619.079174299201752414,209083,5017,129438931.00,32264,15.43,13.90,-3.70
20-May-2020,595.00,623.95,595.00,620.35,612.934333389347171259,398711,11217,244383661.00,83850,21.03,28.95,25.35
19-May-2020,604.00,608.70,590.60,594.80,599.806732608039235421,327867,8718,196656834.00,62890,19.18,18.10,-9.20
18-May-2020,570.45,604.60,570.45,600.60,590.621856037134958811,647153,18054,382222706.00,128066,19.79,34.15,30.15
15-May-2020,571.00,585.00,565.90,570.20,573.742473188468194204,360013,8314,206554749.00,34443,9.57,19.10,-0.80
14-May-2020,572.00,577.80,566.10,569.60,571.599743734303726103,195110,4885,111524826.00,35936,18.42,11.70,-2.40
13-May-2020,603.50,603.50,569.10,570.20,577.108688686939298613,343320,9145,198132955.00,89663,26.12,34.40,-33.30
12-May-2020,584.70,593.60,566.25,570.00,576.269773187806041529,245269,5754,141341111.00,41141,16.77,27.35,-14.70
11-May-2020,600.00,600.70,583.85,586.10,590.467886764435249995,157583,4423,93047701.00,25283,16.04,16.85,-13.90
8-May-2020,595.40,601.00,589.55,591.85,594.191596044677764933,135817,3633,80701320.00,20739,15.27,11.45,-3.55
7-May-2020,598.90,601.80,587.25,589.40,594.844306176389107272,133557,3415,79445621.00,21370,16.00,14.55,-9.50
6-May-2020,597.00,605.90,590.00,592.05,596.040959658147526846,233083,4848,138927015.00,63653,27.31,15.90,-4.95
5-May-2020,623.00,623.00,595.60,597.05,607.976082468626066170,294512,7645,179056252.00,53704,18.23,27.40,-25.95
4-May-2020,593.70,616.50,580.70,612.00,607.767891793762017480,679739,15034,413123539.00,124589,18.33,35.80,18.30
30-April-2020,607.90,611.10,586.50,589.50,597.052713430890455595,337580,7092,201553055.00,80915,23.97,24.60,-18.40
29-April-2020,613.00,613.00,590.40,596.65,597.899365397621800006,208477,4475,124648266.00,34815,16.70,22.60,-16.35
28-April-2020,617.95,621.15,593.55,598.45,602.249766435105959836,216214,5453,130214831.00,41133,19.02,27.60,-19.50
27-April-2020,604.00,632.05,600.95,608.70,618.829603112350914027,508683,12947,314788099.00,86995,17.10,31.10,4.70
24-April-2020,589.80,605.70,584.30,599.60,599.755080325672864078,421036,8982,252518480.00,56321,13.38,21.40,9.80
23-April-2020,589.00,603.60,578.40,586.65,592.304852959390094540,290668,5735,172164067.00,49313,16.97,25.20,-2.35
22-April-2020,592.05,611.00,585.15,587.10,592.491397945359646999,235467,5666,139512172.00,34388,14.60,25.85,-4.95
